katafxfc,4,Andrés Iniesta-Xavi-Sergio Busquets-Gerard Piqué
bobpfc,12,48,Rafa-Tony da Silva-Hélder Ferreira-Tiago Rocha-Hélder Guedes-João Pedro-José Coelho-Aldair-Aldair-Davi Mbala-Vítor Bruno-Tiago Rocha,Rafa-Tony da Silva-Hélder Ferreira-Olim-Hassan Taiwo-Pedro Navas-Brito-Igor Rocha-Tiago Rocha-Zé Manuel-Anilton Júnior-Lassina Touré-Assis Giovanaz-Mayko-Arsénio Nunes-Lukas Raeder-Pedro Moreira-Claudio Lopes-Edgar Salli-Rui Sacramento-Fábio Santos-Anderson Esiti-Hélder Guedes-Nélson Semedo-Zainadine Júnior-João Pedro-Fábio Santos-José Coelho-João Diogo-Nélson Semedo-Aldair-João Afonso-Nuno Campos-Nélson Semedo-Rui Sampaio-Aldair-Filipe Anunciação-Pedro Tiba-Vladimir Stojković-Carlos Fernandes-Davi Mbala-Lucas João-Ramón Cardozo-Fábio Sturgeon-Afonso Figueiredo-Vítor Bruno-Tiago Rocha-Michael Figueiredo
portdlfc,13,42,Rafa-Tony da Silva-Hélder Ferreira-Rabiola-Rui Miguel-Rui Miguel-Vítor Bruno-André Fontes-Tiago Rocha-Aldair-Pires Coelho-Vítor Bruno-Rabiola,Rafa-Tony da Silva-Hélder Ferreira-Lucas João-Hugo Seco-Mahmoud Ezzat-Paulo Tavares-Adama Sene-Michael Figueiredo-Alberto Rodríguez-Mikel Agu-Zé Manuel-Magique Goualy-Reginaldo-Rabiola-Rui Miguel-Miguel Cid-Rui Miguel-Marco Airosa-Vítor Bruno-André Fontes-Tiago Rocha-Tomané-Vítor Gonçalves-Aldair-Pires Coelho-Vítor Bruno-Lukas Raeder-Júnior Ponce-Carlos Fernandes-Rabiola-Ney Santos-Fábio Santos-Filipe Mendes-Rafael-Romário Correia-Boubacar Fofana-Marcelo Boeck-António Filipe-Anilton Júnior-Mailó-Diego Maurício
bobrfc,9,43,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-Pedro Ribeiro-Rui Miguel-Romeu Ribeiro-João Pedro-Henrique,Rafa-Tony da Silva-Hélder Ferreira-Zequinha-Alex Kakuba-Ricardo Vaz-Lucas João-André Fontes-Filipe Mendes-Carlos Fernandes-Pedro Ribeiro-Márcio Madeira-Filipe Mendes-Fransérgio-Vladimir Stojković-Hugo Seco-Rodrigo Galo-Igor Rossi-Mayko-Daniel Martins-Iván Marcano-Hugo Seco-Fábio Sturgeon-Lukas Raeder-Hugo Seco-Rui Miguel-Ricardo Vaz-Mikel Agu-Vincent Aboubakar-Ricardo-Fábio Santos-Romeu Ribeiro-Rafael-Carlos Servin-Hossam Hassan-João Pedro-Ederson Moraes-Henrique-Nuno Piloto-Matheus-Luciano Silva-Luís Ribeiro-Alhassan Wakaso
portdmfc,12,42,Rafa-Tony da Silva-Hélder Ferreira-Paulo Grilo-Davi Mbala-Davi Mbala-José Coelho-Bruno Correia-Elísio-André Fontes-José Coelho-Hélder Guedes,Rafa-Tony da Silva-Hélder Ferreira-Olim-Bruno Miguel-Hassan Taiwo-Luís Silva-Paulo Grilo-Claudeon dos Santos-Hassan Taiwo-Ricardo-André Carvalhas-Rodrigo Dantas-Luís Ribeiro-Filipe Gonçalves-Víctor Golas-Fábio Sturgeon-Davi Mbala-Nii Plange-Philipe Sampaio-Nélson Semedo-Víctor Golas-Patterson-Sewell-Islam Slimani-Ricardo Nascimento-Vladimir Stojković-Davi Mbala-Lukas Raeder-José Coelho-Carlos Fernandes-Miguel Cid-Bruno Correia-Filipe Mendes-António Xavier-Mauro Sousa-Yonathan Del Valle-Romeu Rocha-Elísio-André Fontes-José Coelho-Hélder Guedes-Vladimir Stojković
bobtfc,9,46,Rafa-Tony da Silva-Hélder Ferreira-Davi Mbala-Hélder Ferreira-Davi Mbala-Aldair-Hélder Guedes-Aldair,Rafa-Tony da Silva-Hélder Ferreira-André Claro-Eduardo Gottardi-Simy-Ulysse Diallo-Danielson-Lassina Touré-Luciano Silva-Davi Mbala-Hélder Ferreira-Ricardo-Davi Mbala-Idrissa Mandiang-Fábio Santos-Igor Rocha-Barnes Osei-Dejan Školnik-José Sá-Igor Rossi-Marco Airosa-Fernando Alexandre-Aldair-Filipe Melo-Ricardo Ribeiro-Pedro Moreira-André Martins-André Carvalhas-Bernard Mensah-Mauro Goicoechea-Matt Jones-Pedro Queirós-Edgar Costa-Hélder Guedes-Claudeon dos Santos-João Afonso-Marinho-Elízio Albues-Mauro Sousa-Danielson-Marcelo-Aldair-Márcio Madeira-Márcio Madeira-Vagner
bobufc,12,46,Rafa-Tony da Silva-Hélder Ferreira-Paulo Grilo-Vítor Bruno-Elísio-Hélder Guedes-Davi Mbala-André Fontes-André Fontes-André Fontes-Aldair,Rafa-Tony da Silva-Hélder Ferreira-Daniel Martins-Hugo Seco-João Afonso-João Afonso-Paulo Grilo-André Teixeira-Vítor Bruno-Carlos Fernandes-Afonso Taira-Elísio-Alex Soares-Fary Faye-Renato Santos-Wellington Lima-Alberto Rodríguez-Matheus-Hélder Guedes-Davi Mbala-André Fontes-Vladimir Stojković-Fabiano-André Fontes-Matheus-Claudio Lopes-André Fontes-Aníbal Capela-Lassana Camará-Nikola Vukčević-Lukas Raeder-Carlos Fernandes-Hugo Monteiro-Kaj Ramsteijn-Pedro Queirós-Lassina Touré-Filipe Melo-Vladimir Stojković-Abel Camará-Víctor Golas-Hassan Taiwo-Fernandinho-Víctor Golas-Aldair-Miguel Cid
portdpfc,11,44,Rafa-Tony da Silva-Hélder Ferreira-Pedro Ribeiro-Aldair-Vítor Bruno-Hélder Guedes-Vítor Bruno-José Coelho-José Coelho-Dani Coelho,Rafa-Tony da Silva-Hélder Ferreira-Brito-Fábio Ervões-Kaj Ramsteijn-Rafael Crivellaro-Pedro Ribeiro-Claudeon dos Santos-Fábio Santos-Aldair-Pedro Moreira-Vítor Bruno-Barnes Osei-Hélder Guedes-Vítor Bruno-Ebinho-Márcio Madeira-Marcos Vinícius-Avto-Bruno Miguel-João Afonso-Romeu Rocha-Daniel Martins-José Coelho-Abel Camará-José Coelho-Loris Benito-Rui Sacramento-Mauro Goicoechea-Carlos Fernandes-João Afonso-Anderson Carvalho-Dani Coelho-Abel Camará-Douglas-Vasco Rocha-Richard Ofori-Luís Dias-Bakary Saré-Johane Nizeyimana-Marco Airosa-Rodrigo Dantas-Paulo Freitas
bobwfc,9,40,Rafa-Tony da Silva-Hélder Ferreira-Aldair-Davi Mbala-Rui Miguel-Romeu Ribeiro-João Pedro-André Fontes,Rafa-Tony da Silva-Hélder Ferreira-Gonçalves de Freitas-Maurício Santos-Pecks-Fábio Sturgeon-Paulo Jorge-Tomás Dabó-Johane Nizeyimana-Kaj Ramsteijn-João Dias-Ricardo Nascimento-Víctor Golas-Luís Ribeiro-Romeu Rocha-Mendes Real-Cícero-Nuno Campos-Ricardo Nascimento-Marcelo Boeck-Jean Seri-Vladimir Stojković-Hugo Ventura-Igor Rocha-Luís Ribeiro-Rui Da Silva-Adriano Facchini-Hossam Hassan-Evaldo Fabiano-Aldair-Davi Mbala-Rui Miguel-Miguel Cid-Serginho-Romeu Ribeiro-João Pedro-Afonso Figueiredo-André Fontes-Ricardo Vaz
portdqfc,11,32,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-Nando-Nélson Sampaio-Elísio-Vítor Bruno-José Coelho-Hélder Guedes-André Fontes,Rafa-Tony da Silva-Hélder Ferreira-Igor Rocha-Anilton Júnior-João Afonso-Lassana Camará-Koka-André Fontes-Ozéia-Afonso Figueiredo-Afonso Figueiredo-Rodrigo Battaglia-Filipe Ferreira-R. Leme Amorim-Nando-António Filipe-Nélson Sampaio-Elísio-Adriano Facchini-Vítor Bruno-Pedro Moreira-Cafú-Pedro Navas-Adama Sene-Cássio-José Coelho-Hélder Guedes-Miguel Pedro-Filipe Melo-Gegé-André Fontes
bobzfc,10,33,Rafa-Tony da Silva-Hélder Ferreira-Aldair-Rabiola-Hélder Guedes-Davi Mbala-Hélder Guedes-Paulo Grilo-Vítor Bruno,Rafa-Tony da Silva-Hélder Ferreira-Aldair-João Afonso-Igor Rocha-Benjamin Balázs-Zeca-Alberto Rodríguez-Rúben Fernandes-Fortunato Queiroz-Rabiola-Hugo Seco-Auxence Gui-Rui Da Silva-João Afonso-Gabriel-Paulo Freitas-Hélder Guedes-Claudeon dos Santos-João Afonso-Diogo Cunha-Alphousseyni Keita-Davi Mbala-Hélder Guedes-Fábio Sturgeon-Ali Fathi-Víctor Golas-André Carvalhas-Anilton Júnior-Paulo Grilo-Rui Da Silva-Vítor Bruno
portdwfc,13,49,Rafa-Tony da Silva-Hélder Ferreira-José Coelho-Vítor Bruno-Hélder Guedes-João Pedro-João Pedro-Rui Miguel-Vítor Bruno-Pires Coelho-Rabiola-Rui Miguel,Rafa-Tony da Silva-Hélder Ferreira-Johane Nizeyimana-Claudeon dos Santos-Hassan Taiwo-Rodrigo Dantas-Mendes Real-Maurício Santos-Carlos Servin-Afonso Figueiredo-André Geraldes-André André-Anderson Luís-Zé Manuel-Dyego Sousa-José Coelho-Vasco Rocha-Afonso Figueiredo-Vítor Bruno-Hélder Guedes-Benjamin Balázs-Elízio Albues-João Pedro-Vladimir Stojković-Ricardo-Emídio Rafael-Rui Da Silva-João Pedro-Rui Miguel-Assis Giovanaz-Rui Da Silva-Luan Scapolan-Vítor Bruno-Rui Da Silva-Lassina Touré-Pires Coelho-Ricardo Nascimento-Vilas Boas-Claudio Lopes-Ricardo-Bruno China-Rabiola-Luís Ribeiro-Rui Miguel-Bruno Moreira-Filipe Melo-Adriano Facchini-Nélson Semedo
portdyfc,10,38,Rafa-Tony da Silva-Hélder Ferreira-João Pedro-José Coelho-Paulo Grilo-Davi Mbala-Rui Miguel-Hélder Guedes-Hélder Guedes,Rafa-Tony da Silva-Hélder Ferreira-Pecks-Alex Soares-Bernard Mensah-Julian Montenegro-Filipe Melo-João Pedro-Rafael-Cedrick-José Coelho-Vítor Gonçalves-Ricardo-Víctor Golas-Jean Seri-Kadu-Igor Rocha-Paulo Tavares-António Filipe-Ricardo-Hassan Taiwo-Aleksandar Miljković-Bruno Amaro-Miguel Cid-Paulo Grilo-Hugo Seco-Davi Mbala-Rui Miguel-Hélder Guedes-Julian Montenegro-Hélder Guedes-Mayko-Iván Marcano-Rui Da Silva-César-Jaime Poulson-Ricardo Nascimento
portecfc,10,41,Rafa-Tony da Silva-Hélder Ferreira-José Coelho-André Fontes-Dani Coelho-José Coelho-Rabiola-Aldair-José Coelho,Rafa-Tony da Silva-Hélder Ferreira-Daniel Martins-Bruno Miguel-Mendes Real-José Coelho-Pedro Navas-André Fontes-Wellington Lima-Luciano Silva-Julian Montenegro-Rafael-Dani Coelho-Pedro Moreira-João Afonso-Filipe Melo-Vilas Boas-André Simões-Diego Maurício-Fábio Santos-Anderson Luís-Tomané-João Afonso-Luciano Silva-Paweł Kieszek-Afonso Figueiredo-Mikel Agu-Jun'ya Tanaka-José Coelho-Nélson Semedo-Rabiola-Romeu Rocha-Lassina Touré-Camilo Angulo-Luan Scapolan-João Afonso-Aldair-Miguel Cid-José Coelho-Pedro Moreira
porteefc,12,53,Rafa-Tony da Silva-Hélder Ferreira-José Coelho-Pires Coelho-André Fontes-Hélder Guedes-Pires Coelho-Paulo Grilo-Hélder Guedes-José Coelho-Pires Coelho,Rafa-Tony da Silva-Hélder Ferreira-José Coelho-António Filipe-João Pedro-Vladimir Stojković-Pires Coelho-André Fontes-Carlos Servin-Carlos Servin-Hélder Guedes-Filipe Melo-Hugo Seco-Pires Coelho-João Amorim-Barnes Osei-António Filipe-Fábio Ervões-Gegé-Paulo Grilo-Simy-Michael Figueiredo-Miguel Cid-Idrissa Mandiang-Márcio Madeira-Nii Plange-Julian Montenegro-Leandro Pimenta-Elízio Albues-Hélder Guedes-João Dias-Romário Correia-Santos Fortes-R. Leme Amorim-Rui Sacramento-Káká-Igor Rocha-Lassina Touré-Lukas Raeder-Gegé-Fernandinho-José Coelho-Pires Coelho-Pedro Correia-Pedro Moreira-Barnes Osei-Filipe Gonçalves-Tobias Figueiredo-Rui Sacramento-Miguel Cid-Carlos Servin-Edgar Costa
portegfc,11,47,Rafa-Tony da Silva-Hélder Ferreira-Rui Miguel-Pires Coelho-João Pedro-Vítor Bruno-André Fontes-Hélder Guedes-Vítor Bruno-Nando,Rafa-Tony da Silva-Hélder Ferreira-Evaldo Fabiano-Anilton Júnior-Ricardo-Theo Weeks-Ricardo Batista-Brito-Marco Airosa-Carlos Servin-Richard Ofori-Rui Miguel-Magique Goualy-Alex Soares-Pires Coelho-Tobias Figueiredo-João Pedro-João Afonso-Víctor Golas-Ricardo Esgaio-Luís Gustavo-Zeca-Minhoca-Gonçalves de Freitas-Lucas João-Filipe Melo-Fary Faye-João Afonso-Afonso Figueiredo-Oriol Rosell-Avto-Paulo Jorge-Vítor Bruno-André Fontes-Rúben Micael-Rodrigo Dantas-Hélder Guedes-Afonso Figueiredo-Márcio Madeira-Reginaldo-Lassina Touré-Daniel Monllor-Carlos Servin-Vítor Bruno-Nando-Magique Goualy
portejfc,10,36,Rafa-Tony da Silva-Hélder Ferreira-Bruno Correia-Rui Miguel-André Fontes-Rui Miguel-Pires Coelho-Vítor Bruno-Aldair,Rafa-Tony da Silva-Hélder Ferreira-Bruno Correia-Diego Maurício-Brito-Mikel Agu-Adriano Facchini-Ricardo Nascimento-Fortunato Queiroz-Julian Montenegro-Anilton Júnior-Diego Maurício-Rui Sacramento-Bruno Miguel-Matheus-Mano-Víctor Golas-Rui Miguel-Anilton Júnior-Aleksandar Miljković-André Fontes-Kuca-António Filipe-Rui Miguel-Julian Montenegro-Ricardo Batista-Ricardo-Marafona-Arsénio Nunes-Pires Coelho-Marcos Vinícius-Vítor Bruno-Rui Sacramento-Bruno Moreira-Aldair
portemfc,9,41,Rafa-Tony da Silva-Hélder Ferreira-Bruno Correia-André Fontes-Dani Coelho-Rabiola-Paulo Grilo-Tiago Rocha,Rafa-Tony da Silva-Hélder Ferreira-Bruno Correia-Kuca-Diogo Amado-Fransérgio-Miguel Cid-Luís Gustavo-Rui Da Silva-Matheus-Luís Gustavo-Evaldo Fabiano-Rafael-Michael Figueiredo-Pedro Moreira-João Meira-Paulo Freitas-André Fontes-Wilder Cartagena-Nii Plange-João Afonso-João Pedro-Luís Ribeiro-Anilton Júnior-Dani Coelho-Rabiola-Josué Sá-Paulo Grilo-Nii Plange-Hassan Taiwo-Paulinho-Bruno Lopes-Felipe Pardo-Tiago Rocha-Sérgio Oliveira-Igor Rocha-Nélson Pedroso-Filipe Mendes-Rui Sacramento-Anderson Esiti
porteofc,9,41,Rafa-Tony da Silva-Hélder Ferreira-Rabiola-Bruno Correia-Davi Mbala-André Fontes-José Coelho-André Fontes,Rafa-Tony da Silva-Hélder Ferreira-Avto-Dyego Sousa-Pedro Moreira-Tomás Dabó-Paulinho-Rabiola-Ricardo-Elízio Albues-Paulo Jorge-Tiago Terroso-Eduardo Gottardi-Bruno Correia-Bernard Mensah-José Sá-Davi Mbala-Matheus-António Filipe-André Fontes-Afonso Figueiredo-Paulo Freitas-Nuno Piloto-Pedro Moreira-Paulo Freitas-Paulo Freitas-José Coelho-Ney Santos-Víctor Golas-André Fontes-Josué Sá-Carlos Fernandes-Rodrigo Galo-Miguel Oliveira-Carlos Servin-Ribeirão Preto-Miguel Cid-Boubacar Fofana-João Vilela-Johnny Leoni
portepfc,9,37,Rafa-Tony da Silva-Hélder Ferreira-Hélder Ferreira-Davi Mbala-Davi Mbala-Aldair-Rui Miguel-Elísio,Rafa-Tony da Silva-Hélder Ferreira-Kaj Ramsteijn-Ricardo-Nuno Lopes-Rodrigo-Fábio Santos-Nuno Piloto-Diogo Cunha-Rafael-Marcelo-Pedro Moreira-Ricardo Ferreira-Vladimir Stojković-Ebinho-Hélder Ferreira-Fernandinho-Márcio Madeira-Davi Mbala-Carlos Fernandes-Alan-Moussa Maâzou-Rui Da Silva-Claudio Lopes-Santos Fortes-Luís Gustavo-Davi Mbala-Aldair-Aleksandar Miljković-Johane Nizeyimana-Richard Ofori-António Xavier-Daniel Martins-Rui Miguel-Miguel Oliveira-Elísio
porteqfc,9,35,Rafa-Tony da Silva-Hélder Ferreira-Davi Mbala-André Fontes-Hélder Guedes-Rabiola-Rabiola-João Pedro,Rafa-Tony da Silva-Hélder Ferreira-João Afonso-Roderick Miranda-Mailó-Fernandinho-Davi Mbala-Elízio Albues-Lassina Touré-Afonso Figueiredo-Romain Salin-Stéphane Madeira-Lukas Raeder-Fary Faye-André Fontes-Hélder Guedes-Rabiola-Nélson Semedo-Ribeirão Preto-Cristiano Figueiredo-Luís Gustavo-R. Leme Amorim-Nélson Semedo-Elízio Albues-Vladimir Stojković-Elízio Albues-Luís Dias-Luís Ribeiro-Rabiola-Afonso Figueiredo-João Pedro-Afonso Figueiredo-Fransérgio-Julian Montenegro
porteyfc,9,42,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-André Fontes-Rui Miguel-Rabiola-Vítor Bruno-Davi Mbala,Rafa-Tony da Silva-Hélder Ferreira-André Claro-Ali Fathi-Nuno Sequeira-Kuca-Luís Ribeiro-Víctor Golas-Adriano Facchini-André Fontes-Paweł Kieszek-Paulinho-Luís Ribeiro-André Fontes-Richard Ofori-José Sá-Josué Sá-Héldon-Claudio Lopes-João Amorim-Luís Gustavo-Luís Ribeiro-Rui Miguel-João Afonso-Anilton Júnior-Rabiola-Lassina Touré-Lassina Touré-Lukas Raeder-Rodrigo-Vítor Bruno-Julian Montenegro-Hugo Ventura-Nuno Campos-Ozéia-Edgar Costa-António Filipe-Káká-Bruno China-Davi Mbala-Zé Manuel
portfcfc,14,42,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-João Pedro-Pedro Ribeiro-João Pedro-Vítor Bruno-Rui Miguel-Rabiola-Rui Miguel-Rui Miguel-Pires Coelho-Davi Mbala,Rafa-Tony da Silva-Hélder Ferreira-Philipe Sampaio-André Fontes-João Pedro-Pedro Ribeiro-João Pedro-Lukas Raeder-Douglas-Luís Aurélio-Tomás Dabó-Vítor Bruno-Danielson-Rúben Fernandes-Rui Miguel-Marwan Mohsen-Lucas Colitto-António Xavier-Ricardo Batista-Fábio Ervões-Rabiola-Kiko-Edgar Costa-Pedro Moreira-João Afonso-Caiado-Romário Correia-Michael Figueiredo-Bakary Saré-Rui Miguel-Rui Miguel-Pires Coelho-Igor Rocha-Lassana Camará-Lassana Camará-Carlos Servin-Julian Montenegro-João Amorim-Flávio Boaventura-Ricardo-Davi Mbala
portfefc,10,45,Rafa-Tony da Silva-Hélder Ferreira-Nélson Sampaio-Rui Miguel-Pires Coelho-Davi Mbala-João Pedro-José Coelho-Pedro Ribeiro,Rafa-Tony da Silva-Hélder Ferreira-Daniel Martins-Hugo Monteiro-Hassan Taiwo-António Filipe-Barnes Osei-Pedro Navas-Jonathan Ñíguez-Zé Manuel-Nélson Sampaio-Rui Miguel-Pires Coelho-Héctor Herrera-Lukas Raeder-Hassan Taiwo-Zé Luís-Rui Sacramento-Julian Montenegro-Kayke Rodrigues-Filipe Gonçalves-Filipe Mendes-Rui Da Silva-Auxence Gui-Paulo Lopes-Davi Mbala-Rafael-Elízio Albues-Martins Rocha-Anilton Júnior-Miguel Cid-Lassina Touré-Bruno China-João Pedro-José Coelho-Pedro Moreira-Pedro Ribeiro-Idrissa Mandiang-Víctor Golas-Olim-Hugo Monteiro-Vladimir Stojković-Ney Santos-Fábio Santos
portfffc,9,39,Rafa-Tony da Silva-Hélder Ferreira-Rabiola-Rui Miguel-Hélder Guedes-Rui Miguel-Vítor Bruno-Hélder Guedes,Rafa-Tony da Silva-Hélder Ferreira-Jaime Poulson-Roderick Miranda-Michael Figueiredo-Ricardo Nascimento-Mayko-Hugo Seco-Pedro Moreira-Pedro Queirós-Vincent Sasso-Víctor Golas-Afonso Figueiredo-Hugo Seco-Filipe Anunciação-Hugo Ventura-Hassan Taiwo-Rabiola-Luís Gustavo-Bruno Lopes-Vladimir Stojković-Rodrigo Galo-Afonso Figueiredo-Rui Miguel-Hélder Guedes-Rui Miguel-Vladimir Stojković-Miguel Cid-Pedro Moreira-Igor Rocha-Ricardo-Oriol Rosell-Júnior Ponce-Elízio Albues-Vítor Bruno-Cafú-Hélder Guedes-Fábio Santos
portfifc,10,38,Rafa-Tony da Silva-Hélder Ferreira-Aldair-João Pedro-Tiago Rocha-Tiago Rocha-Pires Coelho-André Fontes-André Fontes,Rafa-Tony da Silva-Hélder Ferreira-Hassan Taiwo-Fary Faye-Adriano Facchini-Luís Ribeiro-Gonçalves de Freitas-André Teixeira-Edgar Costa-Aldair-Miguel Cid-João Pedro-Tiago Rocha-Lassana Camará-Auxence Gui-Tiago Rocha-Rafa-André Teixeira-Pires Coelho-Filipe Melo-Mauro Goicoechea-Filipe Ferreira-Vítor Gonçalves-Carlos Servin-Luís Gustavo-André Fontes-Víctor Golas-Cristiano Figueiredo-Jefferson-Frederico Venâncio-Flávio Boaventura-Rafael Crivellaro-Vladimir Stojković-Josué Sá-Lukas Raeder-Luís Gustavo-André Fontes
portfjfc,10,30,Rafa-Tony da Silva-Hélder Ferreira-José Coelho-Davi Mbala-José Coelho-Aldair-Aldair-André Fontes-Aldair,Rafa-Tony da Silva-Hélder Ferreira-Marwan Mohsen-José Coelho-Mendes Real-Michael Figueiredo-Paulo Freitas-Víctor Golas-Fábio Sturgeon-Davi Mbala-José Coelho-Matheus-Aldair-Julian Montenegro-João Afonso-Víctor Golas-Bernard Mensah-Aldair-Claudio Lopes-André Fontes-Luís Ribeiro-Aldair-Ricardo Nascimento-Carlos Fernandes-Dyego Sousa-Lassina Touré-Cafú-Júlio Regufe-Marco Airosa
bochfc,10,34,Rafa-Tony da Silva-Hélder Ferreira-Rui Miguel-Pedro Ribeiro-Rui Miguel-Rui Miguel-João Pedro-Tiago Rocha-Aldair,Rafa-Tony da Silva-Hélder Ferreira-Brito-Benjamin Balázs-Miguel Cid-Márcio Madeira-Hassan Taiwo-Rui Miguel-Tomané-Paulinho-Vladimir Stojković-Nélson Semedo-Igor Rocha-Pedro Ribeiro-Rui Miguel-Rui Miguel-Afonso Figueiredo-Diego Maurício-Diogo Cunha-Nélson Semedo-João Pedro-Patterson-Sewell-Carlos Servin-Hassan Taiwo-Tiago Rocha-Aldair-Hugo Seco-Julian Montenegro-Hugo Seco-Rafa Lopes-Cafú-Filipe Ferreira-Paulo Freitas
portfnfc,9,37,Rafa-Tony da Silva-Hélder Ferreira-Nélson Sampaio-Rui Miguel-Rabiola-Elísio-João Pedro-Pedro Ribeiro,Rafa-Tony da Silva-Hélder Ferreira-Ricardo Vaz-Nélson Sampaio-Luís Dias-Marco Airosa-Hassan Taiwo-Luís Ribeiro-António Filipe-Elízio Albues-Rui Miguel-João Afonso-Pedro Moreira-Douglas-Rabiola-Márcio Madeira-Nélson Semedo-Vladimir Stojković-Elísio-Claudio Lopes-Vasco Rocha-Rafael-Luís Gustavo-João Pedro-Fábio Sturgeon-Anilton Júnior-Evandro Goebel-Ali Fathi-Ricardo-Mikel Agu-Elízio Albues-Igor Rocha-Rui Da Silva-Claudeon dos Santos-Anselmo-Pedro Ribeiro
portfofc,10,38,Rafa-Tony da Silva-Hélder Ferreira-Pires Coelho-Davi Mbala-Henrique-João Pedro-Pires Coelho-João Pedro-Rabiola,Rafa-Tony da Silva-Hélder Ferreira-Lucas João-Ricardo Vaz-Ricardo-Luís Dias-Santos Fortes-Bruno Moreira-Diogo Cunha-Pires Coelho-Bruno Lopes-Baiano-Bruno Amaro-Anilton Júnior-Douglas-Fernando Alexandre-Diogo Cunha-Ricardo-Pedro Moreira-Carlos Fernandes-João Afonso-Davi Mbala-Tiago Terroso-Claudio Lopes-António Filipe-Fary Faye-Paulo Freitas-Henrique-Carlos Servin-João Pedro-Diogo Cunha-Pires Coelho-Vagner-João Pedro-Pedro Navas-Eduardo Gottardi-Rabiola
boclfc,9,38,Rafa-Tony da Silva-Hélder Ferreira-Vítor Bruno-Rabiola-Hélder Guedes-Aldair-Elísio-Pedro Ribeiro,Rafa-Tony da Silva-Hélder Ferreira-Avto-Hugo Seco-João Afonso-Philipe Sampaio-Paulo Lopes-Vítor Bruno-Ali Fathi-Vladimir Stojković-Auxence Gui-Igor Rocha-Paulo Freitas-Luís Gustavo-Paulo Vinícius-Kaj Ramsteijn-Rabiola-Márcio Madeira-André Simões-Afonso Figueiredo-Víctor Golas-Hélder Guedes-Diogo Cunha-Luís Ribeiro-Lassina Touré-Lukas Raeder-Julian Montenegro-Aldair-André Geraldes-Miguel Cid-Bruno Lopes-Richard Ofori-Elísio-Luís Gustavo-Pedro Ribeiro-Lukas Raeder-Hugo Seco
portfqfc,9,35,Rafa-Tony da Silva-Hélder Ferreira-Aldair-Tiago Rocha-Aldair-Rafa-Aldair-André Fontes,Rafa-Tony da Silva-Hélder Ferreira-Ederson Moraes-Aldair-Iuri Medeiros-Hossam Hassan-Auxence Gui-Tiago Rocha-Alan-Rúben Fernandes-Lukas Raeder-Rui Sacramento-António Filipe-Hugo Seco-Mailó-Filipe Melo-Carlos Fernandes-Josué Sá-Aldair-Vladimir Stojković-Afonso Figueiredo-Rafa-Julian Montenegro-Minhoca-Aldair-Bruno Moreira-Alex Soares-Arsénio Nunes-Daniel Monllor-Rafa Lopes-Diogo Cunha-André Fontes-Fábio Santos-Vladimir Stojković
bocnfc,9,34,Rafa-Tony da Silva-Hélder Ferreira-João Pedro-André Fontes-Aldair-Rui Miguel-Nélson Sampaio-João Pedro,Rafa-Tony da Silva-Hélder Ferreira-Pedro Moreira-João Pedro-Paulo Tavares-Zé Luís-Miguel Cid-António Filipe-André Fontes-Luís Ribeiro-Anderson Carvalho-Rafael-Jardel-Anilton Júnior-Deyverson-Aldair-Marcelo Oliveira-Barnes Osei-Bruno Moreira-Carlos Fernandes-Auxence Gui-Matt Jones-Rui Miguel-Mayko-Ricardo Ribeiro-André Teixeira-Ulysse Diallo-Nélson Sampaio-Vincent Sasso-João Pedro-Tobias Figueiredo-Marco Airosa-Ricardo Nascimento
portfrfc,9,45,Rafa-Tony da Silva-Hélder Ferreira-Vítor Bruno-Romeu Ribeiro-José Coelho-Rui Miguel-José Coelho-Aldair,Rafa-Tony da Silva-Hélder Ferreira-André Claro-Alex Kakuba-Pedro Moreira-Tobias Figueiredo-Hassan Taiwo-Serginho-Gladstone Valentina-Luan Scapolan-Vítor Bruno-Tobias Figueiredo-Julian Montenegro-Fernando Ferreira-Romeu Ribeiro-Alex Kakuba-Luís Silva-Pecks-Rafael-Assis Giovanaz-Pedro Moreira-Rodrigo Dantas-José Coelho-Luís Gustavo-Nélson Semedo-Rui Miguel-João Dias-Carlos Servin-Lassana Camará-Rafael-José Coelho-Kuca-Vladimir Stojković-Bakary Saré-Gegé-Patterson-Sewell-Aldair-Ali Fathi-Sérgio Marakis-Fredy Montero-Mauro Goicoechea-Julian Montenegro-Ricardo-Lukas Raeder
roroabfc,4,4,Andrés Iniesta-Xavi-Sergio Busquets-Lionel Messi,Andrés Iniesta-Xavi-Sergio Busquets-Lionel Messi
rmaaafc,4,10,Andrés Iniesta-Xavi-Sergio Busquets-Marc-André ter Stegen,Andrés Iniesta-Xavi-Sergio Busquets-Eneko Bóveda-Moi-Jesús Fernández-Marc-André ter Stegen-Víctor Ruiz-Luisinho-Toni Kroos
rmaaefc,4,7,Andrés Iniesta-Xavi-Sergio Busquets-Andrés Iniesta,Andrés Iniesta-Xavi-Sergio Busquets-Aleksandar Pantić-Enzo Roco-Alfreð Finnbogason-Andrés Iniesta
